"GAME_DATE","GAME_CODE","TEAM","PLAYER","GAME_PLAYED","MINUTES_PLAYED","FIELD_GOALS_MADE","FIELD_GOALS_ATT","FREE_THROWS_MADE","FREE_THROWS_ATT","TOTAL_POINTS","OFFENSIVE_REBOUNDS","DEFENSIVE_REBOUNDS","REBOUNDS","ASSISTS","PERSONAL_FOULS","DISQUALIFICATIONS","STEALS","TURNOVERS","BLOCKED_SHOTS","THREE_POINT_MADE","THREE_POINT_ATT","PLUS_MINUS"
04-MAR-16,1570948,"Atlanta Hawks","Kent Bazemore",1,29,4,9,0,0,10,0,5,5,4,2,0,1,3,1,2,7,22
04-MAR-16,1570948,"Atlanta Hawks","Kyle Korver",1,29,5,6,1,1,15,0,5,5,3,1,0,0,0,0,4,4,26
04-MAR-16,1570948,"Atlanta Hawks","Paul Millsap",1,29,4,9,2,6,11,0,4,4,3,3,0,1,0,0,1,3,14
04-MAR-16,1570948,"Atlanta Hawks","Jeff Teague",1,27,4,11,4,4,12,0,4,4,8,1,0,0,3,0,0,4,19
04-MAR-16,1570948,"Atlanta Hawks","Al Horford",1,26,2,5,4,4,8,0,5,5,5,2,0,0,1,3,0,1,7
04-MAR-16,1570948,"Atlanta Hawks","Kris Humphries",1,22,4,7,5,6,14,3,5,8,0,1,0,1,1,1,1,2,24
04-MAR-16,1570948,"Atlanta Hawks","Thabo Sefolosha",1,21,2,3,0,0,5,0,2,2,1,1,0,0,1,2,1,1,-1
04-MAR-16,1570948,"Atlanta Hawks","Dennis Schroder",1,18,6,10,3,5,16,0,0,0,1,2,0,1,0,0,1,3,4
04-MAR-16,1570948,"Atlanta Hawks","Mike Scott",1,15,1,3,0,0,3,0,1,1,2,5,0,0,1,0,1,1,5
04-MAR-16,1570948,"Atlanta Hawks","Tim Hardaway Jr.",1,13,2,2,0,0,6,0,2,2,0,0,0,1,0,0,2,2,5
04-MAR-16,1570948,"Atlanta Hawks","Mike Muscala",1,4,1,1,0,0,2,0,2,2,0,0,0,0,0,1,0,0,8
04-MAR-16,1570948,"Atlanta Hawks","Edy Tavares",1,3,1,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,6
04-MAR-16,1570948,"Atlanta Hawks","Kirk Hinrich",1,3,1,1,0,0,2,0,0,0,3,0,0,1,0,0,0,0,6
04-MAR-16,1570948,"Atlanta Hawks","Lamar Patterson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1570948,"Atlanta Hawks","Tiago Splitter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1571252,"Boston Celtics","Isaiah Thomas",1,36,9,15,12,13,32,0,3,3,8,2,0,2,0,0,2,5,5
04-MAR-16,1571252,"Boston Celtics","Jae Crowder",1,35,9,19,1,4,20,4,4,8,2,3,0,1,1,0,1,6,7
04-MAR-16,1571252,"Boston Celtics","Avery Bradley",1,33,4,10,0,0,9,0,2,2,0,0,0,2,0,0,1,3,7
04-MAR-16,1571252,"Boston Celtics","Evan Turner",1,32,10,19,1,2,21,1,7,8,3,0,0,1,3,0,0,0,0
04-MAR-16,1571252,"Boston Celtics","Marcus Smart",1,28,0,3,2,2,2,0,4,4,3,2,0,2,1,0,0,3,0
04-MAR-16,1571252,"Boston Celtics","Jared Sullinger",1,28,4,8,1,2,9,3,8,11,2,3,0,0,1,0,0,0,12
04-MAR-16,1571252,"Boston Celtics","Tyler Zeller",1,19,5,10,2,2,12,2,3,5,0,2,0,0,1,1,0,0,-7
04-MAR-16,1571252,"Boston Celtics","Jonas Jerebko",1,16,0,4,0,0,0,2,6,8,1,1,0,0,1,1,0,2,-8
04-MAR-16,1571252,"Boston Celtics","Amir Johnson",1,13,0,2,0,0,0,1,1,2,1,1,0,0,0,0,0,1,-11
04-MAR-16,1571252,"Boston Celtics","R.J. Hunter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1571252,"Boston Celtics","James Young",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1571252,"Boston Celtics","Terry Rozier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1571252,"Boston Celtics","Kelly Olynyk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1571252,"Boston Celtics","Jordan Mickey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1570948,"Los Angeles Lakers","Anthony Brown",1,35,2,6,2,2,7,0,3,3,2,1,0,1,0,0,1,5,-23
04-MAR-16,1570948,"Los Angeles Lakers","Marcelo Huertas",1,32,4,11,1,1,10,0,2,2,3,3,0,0,2,1,1,6,-24
04-MAR-16,1570948,"Los Angeles Lakers","D'Angelo Russell",1,30,3,16,0,0,7,0,2,2,5,2,0,0,5,0,1,6,-26
04-MAR-16,1570948,"Los Angeles Lakers","Julius Randle",1,28,7,14,1,1,16,2,8,10,2,0,0,1,0,0,1,2,-20
04-MAR-16,1570948,"Los Angeles Lakers","Brandon Bass",1,25,4,8,4,6,12,3,4,7,0,1,0,0,0,0,0,0,-17
04-MAR-16,1570948,"Los Angeles Lakers","Nick Young",1,25,1,9,2,2,5,2,1,3,2,1,0,0,0,0,1,5,-6
04-MAR-16,1570948,"Los Angeles Lakers","Metta World Peace",1,21,0,5,0,0,0,3,0,3,1,4,0,1,1,0,0,3,-8
04-MAR-16,1570948,"Los Angeles Lakers","Roy Hibbert",1,19,3,4,2,4,8,1,3,4,3,3,0,1,1,0,0,0,-4
04-MAR-16,1570948,"Los Angeles Lakers","Larry Nance Jr.",1,17,3,8,2,2,8,5,4,9,1,1,0,0,0,0,0,0,-3
04-MAR-16,1570948,"Los Angeles Lakers","Tarik Black",1,4,1,3,0,2,2,1,2,3,0,0,0,1,1,0,0,0,-8
04-MAR-16,1570948,"Los Angeles Lakers","Ryan Kelly",1,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-6
04-MAR-16,1570948,"Los Angeles Lakers","Robert Sacre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1570948,"Los Angeles Lakers","Jordan Clarkson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1570948,"Los Angeles Lakers","Lou Williams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1570948,"Los Angeles Lakers","Kobe Bryant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1571252,"New York Knicks","Carmelo Anthony",1,40,13,27,2,2,30,2,5,7,4,1,0,1,1,0,2,8,1
04-MAR-16,1571252,"New York Knicks","Arron Afflalo",1,39,7,11,0,0,17,0,1,1,3,1,0,0,3,0,3,6,-5
04-MAR-16,1571252,"New York Knicks","Jose Calderon",1,38,5,10,1,1,13,0,5,5,5,3,0,0,1,0,2,2,5
04-MAR-16,1571252,"New York Knicks","Robin Lopez",1,32,4,10,4,5,12,4,8,12,0,1,0,0,1,2,0,0,-14
04-MAR-16,1571252,"New York Knicks","Lance Thomas",1,30,1,5,0,0,2,0,5,5,2,5,0,0,0,0,0,1,5
04-MAR-16,1571252,"New York Knicks","Langston Galloway",1,24,1,7,2,2,4,1,4,5,2,3,0,1,2,0,0,2,-1
04-MAR-16,1571252,"New York Knicks","Kristaps Porzingis",1,20,6,14,2,4,15,3,2,5,2,1,0,0,0,0,1,3,8
04-MAR-16,1571252,"New York Knicks","Kyle O'Quinn",1,8,3,4,0,0,6,0,4,4,3,2,0,1,0,1,0,0,8
04-MAR-16,1571252,"New York Knicks","Derrick Williams",1,5,1,3,0,0,3,0,1,1,1,1,0,0,0,0,1,1,-8
04-MAR-16,1571252,"New York Knicks","Jerian Grant",1,3,1,1,0,0,2,0,0,0,0,0,0,1,2,0,0,0,-4
04-MAR-16,1571252,"New York Knicks","Kevin Seraphin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1571252,"New York Knicks","Sasha Vujacic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1571252,"New York Knicks","Louis Amundson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1571252,"New York Knicks","Cleanthony Early",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1570848,"Portland Trail Blazers","Damian Lillard",1,40,16,28,12,13,50,2,1,3,5,2,0,0,4,0,6,13,1
04-MAR-16,1570848,"Portland Trail Blazers","C.J. McCollum",1,38,8,17,4,4,24,0,1,1,5,1,0,2,1,0,4,5,0
04-MAR-16,1570848,"Portland Trail Blazers","Gerald Henderson",1,32,4,9,0,0,9,0,4,4,1,5,0,2,0,0,1,2,8
04-MAR-16,1570848,"Portland Trail Blazers","Mason Plumlee",1,27,2,5,4,6,8,0,4,4,1,5,0,0,3,1,0,1,-6
04-MAR-16,1570848,"Portland Trail Blazers","Allen Crabbe",1,24,3,8,0,0,6,2,1,3,1,5,0,0,0,0,0,1,-4
04-MAR-16,1570848,"Portland Trail Blazers","Ed Davis",1,21,3,4,3,7,9,3,4,7,0,5,0,0,0,2,0,0,-3
04-MAR-16,1570848,"Portland Trail Blazers","Maurice Harkless",1,19,0,1,2,4,2,2,4,6,0,2,0,1,1,0,0,1,4
04-MAR-16,1570848,"Portland Trail Blazers","Al-Farouq Aminu",1,17,2,6,0,0,4,0,1,1,0,3,0,0,0,0,0,1,-9
04-MAR-16,1570848,"Portland Trail Blazers","Meyers Leonard",1,12,0,4,0,0,0,1,2,3,0,3,0,0,1,0,0,3,0
04-MAR-16,1570848,"Portland Trail Blazers","Noah Vonleh",1,11,1,1,1,1,3,0,4,4,1,4,0,0,1,0,0,0,-3
04-MAR-16,1570848,"Portland Trail Blazers","Brian Roberts",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
04-MAR-16,1570848,"Portland Trail Blazers","Luis Montero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1570848,"Portland Trail Blazers","Cliff Alexander",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1570848,"Portland Trail Blazers","Pat Connaughton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1570848,"Portland Trail Blazers","Chris Kaman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1570848,"Toronto Raptors","DeMar DeRozan",1,37,7,19,24,25,38,1,2,3,2,3,0,0,4,0,0,0,2
04-MAR-16,1570848,"Toronto Raptors","Kyle Lowry",1,37,8,15,9,15,28,1,4,5,6,3,0,2,3,0,3,5,9
04-MAR-16,1570848,"Toronto Raptors","Cory Joseph",1,31,2,5,2,2,6,0,2,2,2,4,0,2,0,1,0,0,-7
04-MAR-16,1570848,"Toronto Raptors","Patrick Patterson",1,30,3,6,0,0,7,1,5,6,0,2,0,0,1,0,1,2,-9
04-MAR-16,1570848,"Toronto Raptors","Jonas Valanciunas",1,27,7,8,3,6,17,4,6,10,1,3,0,0,1,1,0,0,18
04-MAR-16,1570848,"Toronto Raptors","Terrence Ross",1,22,1,4,0,0,2,0,1,1,0,3,0,0,0,0,0,1,-5
04-MAR-16,1570848,"Toronto Raptors","Norman Powell",1,22,3,5,2,2,10,2,4,6,1,3,0,0,1,0,2,3,6
04-MAR-16,1570848,"Toronto Raptors","Bismack Biyombo",1,20,3,4,3,4,9,0,4,4,0,5,0,0,2,2,0,0,-14
04-MAR-16,1570848,"Toronto Raptors","Luis Scola",1,15,0,1,0,0,0,0,1,1,0,4,0,1,1,0,0,1,12
04-MAR-16,1570848,"Toronto Raptors","Jason Thompson",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
04-MAR-16,1570848,"Toronto Raptors","DeMarre Carroll",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1570848,"Toronto Raptors","Bruno Caboclo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1570848,"Toronto Raptors","Delon Wright",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1570848,"Toronto Raptors","Lucas Nogueira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1570848,"Toronto Raptors","James Johnson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1570811,"Cleveland Cavaliers","Kyrie Irving",1,32,8,18,2,2,21,1,4,5,8,1,0,1,1,0,3,6,25
04-MAR-16,1570811,"Cleveland Cavaliers","J.R. Smith",1,31,3,5,2,2,10,0,1,1,3,3,0,2,0,0,2,4,13
04-MAR-16,1570811,"Cleveland Cavaliers","Iman Shumpert",1,30,0,3,2,2,2,0,3,3,3,2,0,1,1,1,0,2,25
04-MAR-16,1570811,"Cleveland Cavaliers","LeBron James",1,30,7,18,4,4,19,1,12,13,8,1,0,3,1,0,1,4,15
04-MAR-16,1570811,"Cleveland Cavaliers","Richard Jefferson",1,26,2,6,0,2,5,0,4,4,1,2,0,0,3,0,1,3,8
04-MAR-16,1570811,"Cleveland Cavaliers","Tristan Thompson",1,22,4,9,2,2,10,2,5,7,0,1,0,1,0,2,0,0,10
04-MAR-16,1570811,"Cleveland Cavaliers","Matthew Dellavedova",1,21,5,10,0,0,12,0,3,3,1,3,0,1,2,0,2,3,14
04-MAR-16,1570811,"Cleveland Cavaliers","Timofey Mozgov",1,20,7,11,0,1,14,3,2,5,0,2,0,0,0,0,0,0,17
04-MAR-16,1570811,"Cleveland Cavaliers","James Jones",1,12,2,3,0,0,5,0,1,1,0,1,0,0,0,1,1,1,5
04-MAR-16,1570811,"Cleveland Cavaliers","Channing Frye",1,6,1,2,0,0,3,0,2,2,0,1,0,0,0,0,1,2,-2
04-MAR-16,1570811,"Cleveland Cavaliers","Jordan McRae",1,6,2,4,0,0,5,0,0,0,0,1,0,0,1,0,1,2,-2
04-MAR-16,1570811,"Cleveland Cavaliers","Sasha Kaun",1,4,1,1,0,1,2,1,2,3,0,1,0,0,0,1,0,0,-3
04-MAR-16,1570811,"Cleveland Cavaliers","Mo Williams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1570811,"Cleveland Cavaliers","Kevin Love",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1570811,"Washington Wizards","Bradley Beal",1,28,4,12,1,2,11,0,3,3,1,2,0,1,5,0,2,5,-22
04-MAR-16,1570811,"Washington Wizards","John Wall",1,28,8,14,1,2,17,0,8,8,7,2,0,0,2,0,0,2,-21
04-MAR-16,1570811,"Washington Wizards","Markieff Morris",1,28,6,10,0,0,13,1,4,5,2,1,0,0,2,0,1,2,-17
04-MAR-16,1570811,"Washington Wizards","Otto Porter",1,28,1,5,2,4,4,2,2,4,0,2,0,0,1,0,0,1,-18
04-MAR-16,1570811,"Washington Wizards","Garrett Temple",1,27,0,5,0,0,0,0,0,0,0,3,0,0,0,1,0,4,-13
04-MAR-16,1570811,"Washington Wizards","Marcin Gortat",1,25,4,8,2,2,10,1,8,9,0,3,0,0,2,3,0,0,-18
04-MAR-16,1570811,"Washington Wizards","Ramon Sessions",1,20,3,8,6,7,12,1,2,3,2,1,0,0,1,1,0,1,-4
04-MAR-16,1570811,"Washington Wizards","Nene Hilario",1,16,2,6,2,2,6,1,3,4,2,1,0,0,1,0,0,0,-7
04-MAR-16,1570811,"Washington Wizards","Jared Dudley",1,15,0,1,0,0,0,0,2,2,0,1,0,0,1,0,0,1,-10
04-MAR-16,1570811,"Washington Wizards","Kelly Oubre Jr.",1,8,2,4,1,2,5,2,2,4,0,2,0,1,1,0,0,1,1
04-MAR-16,1570811,"Washington Wizards","J.J. Hickson",1,7,2,2,1,3,5,1,1,2,0,1,0,0,0,0,0,0,0
04-MAR-16,1570811,"Washington Wizards","Jarell Eddie",1,6,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
04-MAR-16,1570811,"Washington Wizards","Drew Gooden",1,5,0,4,0,0,0,1,1,2,0,0,0,0,0,0,0,2,2
04-MAR-16,1570811,"Washington Wizards","Gary Neal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-MAR-16,1570811,"Washington Wizards","Alan Anderson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1570658,"New Orleans Pelicans","Jrue Holiday",1,37,9,22,1,1,22,0,2,2,7,4,0,2,3,0,3,7,-8
05-MAR-16,1570658,"New Orleans Pelicans","Anthony Davis",1,35,11,31,6,7,29,2,9,11,2,4,0,1,1,2,1,2,-5
05-MAR-16,1570658,"New Orleans Pelicans","Dante Cunningham",1,30,1,2,0,0,2,0,1,1,3,5,0,1,1,0,0,0,6
05-MAR-16,1570658,"New Orleans Pelicans","Norris Cole",1,29,3,9,0,0,6,0,2,2,5,4,0,1,1,0,0,0,-3
05-MAR-16,1570658,"New Orleans Pelicans","Omer Asik",1,25,1,2,2,2,4,2,4,6,1,2,0,0,0,1,0,0,12
05-MAR-16,1570658,"New Orleans Pelicans","Ryan Anderson",1,22,4,10,0,0,9,0,2,2,2,0,0,1,1,0,1,5,-14
05-MAR-16,1570658,"New Orleans Pelicans","Toney Douglas",1,19,3,8,0,0,9,0,1,1,0,3,0,0,0,0,3,4,-15
05-MAR-16,1570658,"New Orleans Pelicans","Alonzo Gee",1,18,2,2,0,1,4,1,1,2,3,3,0,0,0,0,0,0,-18
05-MAR-16,1570658,"New Orleans Pelicans","Kendrick Perkins",1,13,1,2,0,0,2,1,4,5,0,2,0,0,1,0,0,0,-17
05-MAR-16,1570658,"New Orleans Pelicans","Eric Gordon",1,11,3,4,0,0,7,0,0,0,2,0,0,0,0,2,1,1,2
05-MAR-16,1570658,"New Orleans Pelicans","Luke Babbitt",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1570658,"New Orleans Pelicans","Bryce Dejean-Jones",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1570658,"New Orleans Pelicans","Tyreke Evans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1570658,"New Orleans Pelicans","Alexis Ajinca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1570658,"New Orleans Pelicans","Quincy Pondexter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1570658,"Utah Jazz","Gordon Hayward",1,37,8,16,6,6,24,0,5,5,4,1,0,1,2,0,2,7,9
05-MAR-16,1570658,"Utah Jazz","Rudy Gobert",1,36,2,6,1,2,5,6,12,18,2,2,0,0,3,2,0,0,-2
05-MAR-16,1570658,"Utah Jazz","Derrick Favors",1,35,11,19,6,6,28,1,10,11,3,1,0,1,3,6,0,0,15
05-MAR-16,1570658,"Utah Jazz","Shelvin Mack",1,32,4,10,2,2,11,0,3,3,4,2,0,1,1,0,1,2,2
05-MAR-16,1570658,"Utah Jazz","Rodney Hood",1,31,4,10,2,2,11,1,3,4,3,5,0,1,3,0,1,5,-2
05-MAR-16,1570658,"Utah Jazz","Joe Ingles",1,20,2,5,0,0,5,0,2,2,4,1,0,0,1,0,1,4,24
05-MAR-16,1570658,"Utah Jazz","Trevor Booker",1,18,4,6,3,3,11,2,6,8,2,3,0,0,0,0,0,0,18
05-MAR-16,1570658,"Utah Jazz","Raul Neto",1,16,1,3,4,4,6,0,1,1,1,2,0,0,0,0,0,1,10
05-MAR-16,1570658,"Utah Jazz","Chris Johnson",1,8,1,2,0,0,3,0,1,1,0,0,0,0,0,2,1,1,-5
05-MAR-16,1570658,"Utah Jazz","Trey Lyles",1,6,0,1,2,2,2,0,0,0,0,0,0,0,1,0,0,0,-9
05-MAR-16,1570658,"Utah Jazz","Dante Exum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1570658,"Utah Jazz","Tibor Pleiss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1570658,"Utah Jazz","Jeff Withey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1570658,"Utah Jazz","Trey Burke",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1570658,"Utah Jazz","Alec Burks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1570817,"Boston Celtics","Jae Crowder",1,37,3,11,4,4,12,1,3,4,1,3,0,4,2,1,2,6,-5
05-MAR-16,1570817,"Boston Celtics","Avery Bradley",1,37,4,12,2,2,12,0,4,4,5,2,0,1,5,0,2,6,-18
05-MAR-16,1570817,"Boston Celtics","Isaiah Thomas",1,34,9,15,5,8,27,1,2,3,4,0,0,1,0,0,4,6,4
05-MAR-16,1570817,"Boston Celtics","Jared Sullinger",1,31,8,17,1,2,17,7,6,13,1,4,0,1,0,0,0,1,1
05-MAR-16,1570817,"Boston Celtics","Evan Turner",1,27,5,9,1,2,11,0,4,4,3,1,0,0,2,0,0,0,-17
05-MAR-16,1570817,"Boston Celtics","Marcus Smart",1,21,1,4,0,0,3,1,2,3,0,5,0,0,2,0,1,2,-14
05-MAR-16,1570817,"Boston Celtics","Tyler Zeller",1,17,2,4,4,4,8,0,3,3,0,1,0,1,1,0,0,0,-18
05-MAR-16,1570817,"Boston Celtics","Amir Johnson",1,17,3,4,2,5,8,0,1,1,1,3,0,0,1,0,0,0,2
05-MAR-16,1570817,"Boston Celtics","Jonas Jerebko",1,15,2,3,0,0,5,0,2,2,2,3,0,0,1,0,1,2,-14
05-MAR-16,1570817,"Boston Celtics","Jordan Mickey",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
05-MAR-16,1570817,"Boston Celtics","James Young",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
05-MAR-16,1570817,"Boston Celtics","Terry Rozier",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
05-MAR-16,1570817,"Boston Celtics","Kelly Olynyk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1570817,"Boston Celtics","R.J. Hunter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1570817,"Cleveland Cavaliers","LeBron James",1,36,11,20,5,9,28,4,7,11,8,2,0,2,4,1,1,4,4
05-MAR-16,1570817,"Cleveland Cavaliers","Iman Shumpert",1,35,4,8,2,2,12,6,10,16,4,5,0,2,2,0,2,4,26
05-MAR-16,1570817,"Cleveland Cavaliers","J.R. Smith",1,34,5,15,0,0,14,0,3,3,3,1,0,0,0,0,4,10,3
05-MAR-16,1570817,"Cleveland Cavaliers","Kyrie Irving",1,30,7,13,3,4,20,0,3,3,4,5,0,0,3,2,3,6,2
05-MAR-16,1570817,"Cleveland Cavaliers","Kevin Love",1,30,1,6,8,9,10,1,3,4,3,1,0,1,1,0,0,3,8
05-MAR-16,1570817,"Cleveland Cavaliers","Matthew Dellavedova",1,28,4,6,2,3,10,0,0,0,4,3,0,2,0,1,0,2,26
05-MAR-16,1570817,"Cleveland Cavaliers","Tristan Thompson",1,28,4,6,4,5,12,4,1,5,0,3,0,1,3,0,0,0,15
05-MAR-16,1570817,"Cleveland Cavaliers","Timofey Mozgov",1,11,4,4,2,2,10,0,3,3,0,1,0,0,1,0,0,0,-7
05-MAR-16,1570817,"Cleveland Cavaliers","Richard Jefferson",1,6,1,3,0,0,2,0,2,2,1,0,0,0,1,0,0,1,4
05-MAR-16,1570817,"Cleveland Cavaliers","Sasha Kaun",1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
05-MAR-16,1570817,"Cleveland Cavaliers","Jordan McRae",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
05-MAR-16,1570817,"Cleveland Cavaliers","Channing Frye",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1570817,"Cleveland Cavaliers","Mo Williams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1570817,"Cleveland Cavaliers","James Jones",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1571640,"Detroit Pistons","Kentavious Caldwell-Pope",1,37,3,9,2,2,8,2,3,5,0,2,0,3,0,0,0,2,-5
05-MAR-16,1571640,"Detroit Pistons","Tobias Harris",1,36,6,12,6,8,18,1,7,8,1,3,0,0,1,0,0,2,-13
05-MAR-16,1571640,"Detroit Pistons","Andre Drummond",1,36,10,20,1,3,21,9,7,16,0,3,0,1,2,0,0,0,-10
05-MAR-16,1571640,"Detroit Pistons","Reggie Jackson",1,28,3,17,2,2,8,0,2,2,6,2,0,1,4,1,0,6,-9
05-MAR-16,1571640,"Detroit Pistons","Marcus Morris",1,27,2,11,0,0,5,0,1,1,1,4,0,0,0,0,1,5,-15
05-MAR-16,1571640,"Detroit Pistons","Reggie Bullock",1,24,3,6,0,0,8,0,3,3,3,2,0,1,0,0,2,4,0
05-MAR-16,1571640,"Detroit Pistons","Steve Blake",1,20,5,8,0,0,13,0,4,4,2,1,0,0,1,0,3,5,-4
05-MAR-16,1571640,"Detroit Pistons","Aron Baynes",1,12,3,4,0,0,6,2,1,3,0,1,0,0,1,0,0,0,-3
05-MAR-16,1571640,"Detroit Pistons","Justin Harper",1,11,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,-3
05-MAR-16,1571640,"Detroit Pistons","Darrun Hilliard",1,9,1,4,0,0,2,0,0,0,0,1,0,0,0,0,0,1,-3
05-MAR-16,1571640,"Detroit Pistons","Stanley Johnson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1571640,"Detroit Pistons","Spencer Dinwiddie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1571640,"Detroit Pistons","Jodie Meeks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1571640,"Detroit Pistons","Joel Anthony",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1571640,"Detroit Pistons","Anthony Tolliver",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-MAR-16,1571533,"Indiana Pacers","Monta Ellis",1,38,8,20,0,0,17,0,6,6,4,2,0,4,0,0,1,6,-2
05-MAR-16,1571533,"Indiana Pacers","Paul George",1,38,13,22,8,8,38,1,5,6,2,3,0,1,3,0,4,7,-2
05-MAR-16,1571533,"Indiana Pacers","George Hill",1,32,4,10,2,2,12,2,1,3,5,3,0,0,2,1,2,6,5
05-MAR-16,1571533,"Indiana Pacers","Lavoy Allen",1,26,0,1,2,2,2,1,4,5,0,5,0,0,0,0,0,0,4
05-MAR-16,1571533,"Indiana Pacers","Ian Mahinmi",1,25,3,8,2,2,8,0,4,4,2,6,1,1,1,1,0,0,-4
05-MAR-16,1571533,"Indiana Pacers","Myles Turner",1,25,2,9,0,0,4,1,3,4,0,1,0,0,0,0,0,0,-1
05-MAR-16,1571533,"Indiana Pacers","Solomon Hill",1,22,1,3,1,2,3,2,1,3,1,3,0,2,1,2,0,2,8
05-MAR-16,1571533,"Indiana Pacers","Rodney Stuckey",1,18,2,4,2,2,6,0,2,2,0,0,0,0,0,0,0,0,1
